Source Label,Label,Adjusted Time,Target Label,Number of Records
Timothy Gibson,emails,09-09-2015 15:24,Jane Tyler,1
Timothy Gibson,emails,9/14/2015 9:08:15 AM,Jane Tyler,1
Timothy Gibson,emails,9/14/2015 9:40:44 AM,Jane Tyler,1
Timothy Gibson,emails,9/17/2015 9:04:09 PM,Jane Tyler,1
Timothy Gibson,emails,9/17/2015 9:54:46 PM,Jane Tyler,1
Timothy Gibson,emails,9/22/2015 8:38:54 AM,Jane Tyler,1
Timothy Gibson,emails,9/25/2015 2:54:21 AM,Jane Tyler,1
Timothy Gibson,emails,9/26/2015 4:13:01 AM,Jane Tyler,1
Timothy Gibson,emails,9/27/2015 7:07:03 AM,Jane Tyler,1
Timothy Gibson,emails,9/27/2015 1:52:45 PM,Jane Tyler,1
Timothy Gibson,emails,9/29/2015 2:27:07 PM,Jane Tyler,1
Timothy Gibson,emails,9/29/2015 3:56:21 PM,Jane Tyler,1
Timothy Gibson,emails,9/29/2015 9:50:12 PM,Jane Tyler,1
Timothy Gibson,emails,9/30/2015 5:02:10 PM,Jane Tyler,1
Timothy Gibson,emails,10-01-2015 04:06,Jane Tyler,1
Timothy Gibson,emails,10-02-2015 05:18,Jane Tyler,1
Timothy Gibson,emails,10-05-2015 04:57,Jane Tyler,1
Timothy Gibson,emails,10-06-2015 08:08,Jane Tyler,1
Timothy Gibson,emails,10-09-2015 09:04,Jane Tyler,1
Timothy Gibson,emails,10-10-2015 09:09,Jane Tyler,1
Timothy Gibson,emails,10/14/2015 2:06:48 PM,Jane Tyler,1
Timothy Gibson,emails,10/14/2015 11:30:08 PM,Jane Tyler,1
Timothy Gibson,emails,10/15/2015 1:32:20 PM,Jane Tyler,1
Timothy Gibson,emails,10/16/2015 3:29:34 PM,Jane Tyler,1
Timothy Gibson,emails,10/19/2015 3:52:36 AM,Jane Tyler,1
Timothy Gibson,emails,10/20/2015 11:38:53 AM,Jane Tyler,1
Timothy Gibson,emails,10/22/2015 4:09:31 PM,Jane Tyler,1
Timothy Gibson,emails,10/25/2015 2:13:16 PM,Jane Tyler,1
Timothy Gibson,emails,10/27/2015 9:48:53 PM,Jane Tyler,1
Timothy Gibson,emails,11-03-2015 07:41,Jane Tyler,1
Timothy Gibson,emails,11-03-2015 09:42,Jane Tyler,1
Timothy Gibson,emails,11-04-2015 02:34,Jane Tyler,1
Timothy Gibson,emails,11-07-2015 19:23,Jane Tyler,1
Timothy Gibson,emails,11-08-2015 20:38,Jane Tyler,1
Timothy Gibson,emails,11/19/2015 2:00:37 AM,Jane Tyler,1
Timothy Gibson,emails,11/19/2015 5:38:47 PM,Jane Tyler,1
Timothy Gibson,emails,11/20/2015 1:01:32 AM,Jane Tyler,1
Timothy Gibson,emails,11/21/2015 8:01:41 PM,Jane Tyler,1
Timothy Gibson,emails,11/23/2015 3:04:25 AM,Jane Tyler,1
Timothy Gibson,emails,11/25/2015 10:24:15 AM,Jane Tyler,1
Timothy Gibson,emails,11/29/2015 10:18:16 AM,Jane Tyler,1
Timothy Gibson,emails,12-06-2015 08:56,Jane Tyler,1
Timothy Gibson,emails,12-06-2015 14:19,Jane Tyler,1
Timothy Gibson,emails,12-09-2015 06:18,Jane Tyler,1
Timothy Gibson,emails,12-09-2015 13:10,Jane Tyler,1
Timothy Gibson,emails,12-09-2015 14:06,Jane Tyler,1
Timothy Gibson,emails,12-10-2015 07:03,Jane Tyler,1
Timothy Gibson,emails,12/13/2015 12:07:47 PM,Jane Tyler,1
Timothy Gibson,emails,12/18/2015 11:36:35 PM,Jane Tyler,1
Timothy Gibson,emails,12/19/2015 10:41:25 PM,Jane Tyler,1
Timothy Gibson,emails,12/22/2015 6:57:26 PM,Jane Tyler,1
Timothy Gibson,emails,12/23/2015 8:43:07 AM,Jane Tyler,1
Timothy Gibson,emails,12/24/2015 5:58:38 PM,Jane Tyler,1
Timothy Gibson,emails,12/27/2015 5:02:00 AM,Jane Tyler,1
Timothy Gibson,emails,12/27/2015 7:28:28 AM,Jane Tyler,1
Timothy Gibson,emails,01-01-2016 06:09,Jane Tyler,1
Timothy Gibson,emails,01-04-2016 16:26,Jane Tyler,1
Timothy Gibson,emails,01-06-2016 16:40,Jane Tyler,1
Timothy Gibson,emails,01-12-2016 00:31,Jane Tyler,1
Timothy Gibson,emails,1/17/2016 8:25:30 AM,Jane Tyler,1
Timothy Gibson,emails,1/17/2016 10:41:48 AM,Jane Tyler,1
Timothy Gibson,emails,1/17/2016 11:40:09 PM,Jane Tyler,1
Timothy Gibson,emails,1/18/2016 2:29:00 PM,Jane Tyler,1
Timothy Gibson,emails,1/18/2016 6:56:05 PM,Jane Tyler,1
Timothy Gibson,emails,1/23/2016 9:21:10 AM,Jane Tyler,1
Timothy Gibson,emails,1/24/2016 2:06:49 PM,Jane Tyler,1
Timothy Gibson,emails,1/25/2016 7:23:21 PM,Jane Tyler,1
Timothy Gibson,emails,1/26/2016 10:08:36 AM,Jane Tyler,1
Timothy Gibson,emails,1/30/2016 5:20:36 PM,Jane Tyler,1
Timothy Gibson,emails,1/31/2016 2:46:37 AM,Jane Tyler,1
Timothy Gibson,emails,02-02-2016 14:15,Jane Tyler,1
Timothy Gibson,emails,02-07-2016 10:44,Jane Tyler,1
Timothy Gibson,emails,2/14/2016 7:11:14 AM,Jane Tyler,1
Timothy Gibson,emails,2/14/2016 4:02:04 PM,Jane Tyler,1
Timothy Gibson,emails,2/15/2016 5:10:28 PM,Jane Tyler,1
Timothy Gibson,emails,2/15/2016 10:21:08 PM,Jane Tyler,1
Timothy Gibson,emails,2/16/2016 2:20:57 AM,Jane Tyler,1
Timothy Gibson,emails,2/17/2016 12:21:07 AM,Jane Tyler,1
Timothy Gibson,emails,2/18/2016 10:32:28 AM,Jane Tyler,1
Timothy Gibson,emails,2/20/2016 10:23:23 AM,Jane Tyler,1
Timothy Gibson,emails,2/23/2016 12:38:18 PM,Jane Tyler,1
Timothy Gibson,emails,03-01-2016 15:20,Jane Tyler,1
Timothy Gibson,emails,03-03-2016 02:44,Jane Tyler,1
Timothy Gibson,emails,03-04-2016 01:55,Jane Tyler,1
Timothy Gibson,emails,03-04-2016 09:36,Jane Tyler,1
Timothy Gibson,emails,03-07-2016 17:55,Jane Tyler,1
Timothy Gibson,emails,03-08-2016 13:59,Jane Tyler,1
Timothy Gibson,emails,03-11-2016 03:02,Jane Tyler,1
Timothy Gibson,emails,03-11-2016 04:26,Jane Tyler,1
Timothy Gibson,emails,03-11-2016 15:38,Jane Tyler,1
Timothy Gibson,emails,03-11-2016 17:07,Jane Tyler,1
Timothy Gibson,emails,03-11-2016 17:36,Jane Tyler,1
Timothy Gibson,emails,3/13/2016 3:07:26 PM,Jane Tyler,1
Timothy Gibson,emails,3/15/2016 2:59:59 AM,Jane Tyler,1
Timothy Gibson,emails,3/15/2016 9:01:48 PM,Jane Tyler,1
Timothy Gibson,emails,3/17/2016 2:30:32 AM,Jane Tyler,1
Timothy Gibson,emails,3/18/2016 3:02:20 PM,Jane Tyler,1
Timothy Gibson,emails,3/19/2016 2:34:19 PM,Jane Tyler,1
Timothy Gibson,emails,3/23/2016 3:03:22 PM,Jane Tyler,1
Timothy Gibson,emails,3/25/2016 4:24:46 AM,Jane Tyler,1
Timothy Gibson,emails,04-02-2016 23:28,Jane Tyler,1
Timothy Gibson,emails,04-07-2016 06:11,Jane Tyler,1
Timothy Gibson,emails,04-08-2016 22:56,Jane Tyler,1
Timothy Gibson,emails,04-11-2016 12:10,Jane Tyler,1
Timothy Gibson,emails,04-12-2016 09:19,Jane Tyler,1
Timothy Gibson,emails,04-12-2016 16:37,Jane Tyler,1
Timothy Gibson,emails,4/15/2016 10:29:38 PM,Jane Tyler,1
Timothy Gibson,emails,4/17/2016 4:37:15 AM,Jane Tyler,1
Timothy Gibson,emails,4/18/2016 10:48:00 PM,Jane Tyler,1
Timothy Gibson,emails,4/18/2016 11:52:51 PM,Jane Tyler,1
Timothy Gibson,emails,4/21/2016 6:10:08 AM,Jane Tyler,1
Timothy Gibson,emails,4/22/2016 12:02:21 PM,Jane Tyler,1
Timothy Gibson,emails,4/24/2016 1:03:51 PM,Jane Tyler,1
Timothy Gibson,emails,05-03-2016 10:54,Jane Tyler,1
Timothy Gibson,emails,05-03-2016 22:58,Jane Tyler,1
Timothy Gibson,emails,05-11-2016 22:22,Jane Tyler,1
Timothy Gibson,emails,5/13/2016 9:12:25 AM,Jane Tyler,1
Timothy Gibson,emails,5/18/2016 6:49:36 AM,Jane Tyler,1
Timothy Gibson,emails,5/18/2016 8:30:47 AM,Jane Tyler,1
Timothy Gibson,emails,5/19/2016 12:09:02 PM,Jane Tyler,1
Timothy Gibson,emails,06-02-2016 16:20,Jane Tyler,1
Timothy Gibson,emails,06-08-2016 17:24,Jane Tyler,1
Timothy Gibson,emails,06-09-2016 01:47,Jane Tyler,1
Timothy Gibson,emails,06-12-2016 03:51,Jane Tyler,1
Timothy Gibson,emails,6/14/2016 9:34:48 AM,Jane Tyler,1
Timothy Gibson,emails,6/17/2016 1:52:22 PM,Jane Tyler,1
Timothy Gibson,emails,6/21/2016 12:26:45 PM,Jane Tyler,1
Timothy Gibson,emails,6/21/2016 7:44:27 PM,Jane Tyler,1
Timothy Gibson,emails,6/21/2016 10:26:27 PM,Jane Tyler,1
Timothy Gibson,emails,6/22/2016 8:18:30 PM,Jane Tyler,1
Timothy Gibson,emails,07-04-2016 15:50,Jane Tyler,1
Timothy Gibson,emails,07-05-2016 22:48,Jane Tyler,1
Timothy Gibson,emails,07-07-2016 12:15,Jane Tyler,1
Timothy Gibson,emails,07-08-2016 03:23,Jane Tyler,1
Timothy Gibson,emails,07-09-2016 13:16,Jane Tyler,1
Timothy Gibson,emails,07-12-2016 01:27,Jane Tyler,1
Timothy Gibson,emails,07-12-2016 17:03,Jane Tyler,1
Timothy Gibson,emails,7/14/2016 3:06:02 PM,Jane Tyler,1
Timothy Gibson,emails,7/15/2016 10:34:07 AM,Jane Tyler,1
Timothy Gibson,emails,7/15/2016 6:07:05 PM,Jane Tyler,1
Timothy Gibson,emails,7/18/2016 2:43:02 AM,Jane Tyler,1
Timothy Gibson,emails,7/24/2016 3:47:22 PM,Jane Tyler,1
Timothy Gibson,emails,7/25/2016 7:12:12 PM,Jane Tyler,1
Timothy Gibson,emails,7/26/2016 3:46:08 AM,Jane Tyler,1
Timothy Gibson,emails,7/27/2016 4:52:04 PM,Jane Tyler,1
Timothy Gibson,emails,08-04-2016 00:14,Jane Tyler,1
Timothy Gibson,emails,08-05-2016 10:18,Jane Tyler,1
Timothy Gibson,emails,08-07-2016 13:27,Jane Tyler,1
Timothy Gibson,emails,08-09-2016 14:18,Jane Tyler,1
Timothy Gibson,emails,8/13/2016 10:48:21 PM,Jane Tyler,1
Timothy Gibson,emails,8/16/2016 2:12:51 PM,Jane Tyler,1
Timothy Gibson,emails,8/16/2016 8:57:04 PM,Jane Tyler,1
Timothy Gibson,emails,8/17/2016 10:44:32 AM,Jane Tyler,1
Timothy Gibson,emails,8/24/2016 10:37:14 PM,Jane Tyler,1
Timothy Gibson,emails,8/26/2016 7:22:22 PM,Jane Tyler,1
Timothy Gibson,emails,8/28/2016 5:29:58 AM,Jane Tyler,1
Timothy Gibson,emails,8/30/2016 6:21:24 PM,Jane Tyler,1
Timothy Gibson,emails,09-01-2016 23:30,Jane Tyler,1
Timothy Gibson,emails,09-03-2016 14:39,Jane Tyler,1
Timothy Gibson,emails,09-07-2016 04:07,Jane Tyler,1
Timothy Gibson,emails,09-12-2016 14:30,Jane Tyler,1
Timothy Gibson,emails,9/13/2016 11:36:02 AM,Jane Tyler,1
Timothy Gibson,emails,9/15/2016 6:45:45 PM,Jane Tyler,1
Timothy Gibson,emails,9/18/2016 12:16:10 AM,Jane Tyler,1
Timothy Gibson,emails,9/18/2016 9:15:08 AM,Jane Tyler,1
Timothy Gibson,emails,9/23/2016 4:19:58 AM,Jane Tyler,1
Timothy Gibson,emails,9/23/2016 5:26:41 AM,Jane Tyler,1
Timothy Gibson,emails,9/23/2016 11:32:03 PM,Jane Tyler,1
Timothy Gibson,emails,9/24/2016 5:04:45 PM,Jane Tyler,1
Timothy Gibson,emails,9/25/2016 3:27:19 AM,Jane Tyler,1
Timothy Gibson,emails,9/28/2016 5:45:22 PM,Jane Tyler,1
Timothy Gibson,emails,10-04-2016 16:08,Jane Tyler,1
Timothy Gibson,emails,10-07-2016 08:58,Jane Tyler,1
Timothy Gibson,emails,10/13/2016 7:10:40 AM,Jane Tyler,1
Timothy Gibson,emails,10/14/2016 5:35:56 AM,Jane Tyler,1
Timothy Gibson,emails,10/18/2016 8:12:11 PM,Jane Tyler,1
Timothy Gibson,emails,10/22/2016 2:48:40 AM,Jane Tyler,1
Timothy Gibson,emails,10/23/2016 7:08:11 PM,Jane Tyler,1
Timothy Gibson,emails,10/25/2016 12:04:32 PM,Jane Tyler,1
Timothy Gibson,emails,10/26/2016 4:30:32 PM,Jane Tyler,1
Timothy Gibson,emails,10/29/2016 7:34:54 PM,Jane Tyler,1
Timothy Gibson,emails,11-01-2016 13:56,Jane Tyler,1
Timothy Gibson,emails,11-02-2016 01:29,Jane Tyler,1
Timothy Gibson,emails,11/13/2016 7:14:06 AM,Jane Tyler,1
Timothy Gibson,emails,11/15/2016 12:16:00 PM,Jane Tyler,1
Timothy Gibson,emails,11/18/2016 3:25:39 PM,Jane Tyler,1
Timothy Gibson,emails,11/21/2016 11:17:10 AM,Jane Tyler,1
Timothy Gibson,emails,11/22/2016 6:58:11 AM,Jane Tyler,1
Timothy Gibson,emails,11/26/2016 10:41:11 PM,Jane Tyler,1
Timothy Gibson,emails,11/27/2016 3:54:25 AM,Jane Tyler,1
Timothy Gibson,emails,11/28/2016 4:41:57 PM,Jane Tyler,1
Timothy Gibson,emails,12-08-2016 10:00,Jane Tyler,1
Timothy Gibson,emails,12-11-2016 14:29,Jane Tyler,1
Timothy Gibson,emails,12/13/2016 2:43:15 AM,Jane Tyler,1
Timothy Gibson,emails,12/13/2016 7:26:10 PM,Jane Tyler,1
Timothy Gibson,emails,12/18/2016 11:02:14 AM,Jane Tyler,1
Timothy Gibson,emails,12/20/2016 4:53:12 AM,Jane Tyler,1
Timothy Gibson,emails,12/23/2016 5:50:56 AM,Jane Tyler,1
Timothy Gibson,emails,12/27/2016 5:45:39 PM,Jane Tyler,1
Timothy Gibson,emails,01-01-2017 05:12,Jane Tyler,1
Timothy Gibson,emails,01-05-2017 23:55,Jane Tyler,1
Timothy Gibson,emails,01-11-2017 11:28,Jane Tyler,1
Timothy Gibson,emails,1/15/2017 7:11:26 PM,Jane Tyler,1
Timothy Gibson,emails,1/16/2017 9:21:00 PM,Jane Tyler,1
Timothy Gibson,emails,1/17/2017 11:46:44 AM,Jane Tyler,1
Timothy Gibson,emails,1/20/2017 2:29:46 AM,Jane Tyler,1
Timothy Gibson,emails,1/29/2017 7:44:04 PM,Jane Tyler,1
Timothy Gibson,emails,1/31/2017 7:23:07 AM,Jane Tyler,1
Timothy Gibson,emails,02-02-2017 05:53,Jane Tyler,1
Timothy Gibson,emails,02-04-2017 19:27,Jane Tyler,1
Timothy Gibson,emails,02-08-2017 09:43,Jane Tyler,1
Timothy Gibson,emails,02-11-2017 04:49,Jane Tyler,1
Timothy Gibson,emails,02-11-2017 22:35,Jane Tyler,1
Timothy Gibson,emails,02-12-2017 17:02,Jane Tyler,1
Timothy Gibson,emails,2/13/2017 1:09:37 AM,Jane Tyler,1
Timothy Gibson,emails,2/16/2017 5:10:46 PM,Jane Tyler,1
Timothy Gibson,emails,2/17/2017 2:58:18 PM,Jane Tyler,1
Timothy Gibson,emails,2/18/2017 9:12:19 PM,Jane Tyler,1
Timothy Gibson,emails,2/26/2017 7:36:57 AM,Jane Tyler,1
Timothy Gibson,emails,03-04-2017 01:53,Jane Tyler,1
Timothy Gibson,emails,03-07-2017 21:18,Jane Tyler,1
Timothy Gibson,emails,3/14/2017 12:35:44 AM,Jane Tyler,1
Timothy Gibson,emails,3/16/2017 6:47:46 PM,Jane Tyler,1
Timothy Gibson,emails,3/17/2017 7:44:14 PM,Jane Tyler,1
Timothy Gibson,emails,3/18/2017 4:15:52 AM,Jane Tyler,1
Timothy Gibson,emails,3/19/2017 2:21:24 AM,Jane Tyler,1
Timothy Gibson,emails,3/23/2017 10:55:52 PM,Jane Tyler,1
Timothy Gibson,emails,3/24/2017 4:44:26 AM,Jane Tyler,1
Timothy Gibson,emails,3/24/2017 5:56:05 PM,Jane Tyler,1
Timothy Gibson,emails,3/24/2017 6:55:52 PM,Jane Tyler,1
Timothy Gibson,emails,3/25/2017 6:12:20 PM,Jane Tyler,1
Timothy Gibson,emails,3/26/2017 11:49:42 AM,Jane Tyler,1
Timothy Gibson,emails,3/30/2017 10:43:20 AM,Jane Tyler,1
Timothy Gibson,emails,04-02-2017 20:11,Jane Tyler,1
Timothy Gibson,emails,04-06-2017 17:02,Jane Tyler,1
Timothy Gibson,emails,04-08-2017 06:39,Jane Tyler,1
Timothy Gibson,emails,04-10-2017 13:54,Jane Tyler,1
Timothy Gibson,emails,04-10-2017 14:49,Jane Tyler,1
Timothy Gibson,emails,04-11-2017 17:46,Jane Tyler,1
Timothy Gibson,emails,4/13/2017 10:09:49 PM,Jane Tyler,1
Timothy Gibson,emails,4/20/2017 8:31:33 AM,Jane Tyler,1
Timothy Gibson,emails,4/24/2017 9:07:50 AM,Jane Tyler,1
Timothy Gibson,emails,4/27/2017 8:04:00 AM,Jane Tyler,1
Timothy Gibson,emails,4/30/2017 4:33:46 PM,Jane Tyler,1
Timothy Gibson,emails,05-02-2017 01:05,Jane Tyler,1
Timothy Gibson,emails,05-06-2017 14:12,Jane Tyler,1
Timothy Gibson,emails,05-09-2017 12:34,Jane Tyler,1
Timothy Gibson,emails,05-11-2017 00:34,Jane Tyler,1
Timothy Gibson,emails,5/15/2017 9:43:38 AM,Jane Tyler,1
Timothy Gibson,emails,5/16/2017 2:25:15 PM,Jane Tyler,1
Timothy Gibson,emails,5/16/2017 7:19:48 PM,Jane Tyler,1
Timothy Gibson,emails,5/26/2017 3:52:23 AM,Jane Tyler,1
Timothy Gibson,emails,5/30/2017 4:28:53 PM,Jane Tyler,1
Timothy Gibson,emails,06-03-2017 20:21,Jane Tyler,1
Timothy Gibson,emails,6/16/2017 2:51:36 PM,Jane Tyler,1
Timothy Gibson,emails,6/20/2017 7:45:41 AM,Jane Tyler,1
Timothy Gibson,emails,6/25/2017 12:42:18 PM,Jane Tyler,1
Timothy Gibson,emails,6/25/2017 3:46:39 PM,Jane Tyler,1
Timothy Gibson,emails,6/26/2017 7:22:04 AM,Jane Tyler,1
Timothy Gibson,emails,6/26/2017 2:14:42 PM,Jane Tyler,1
Timothy Gibson,emails,07-02-2017 15:16,Jane Tyler,1
Timothy Gibson,emails,07-07-2017 02:53,Jane Tyler,1
Timothy Gibson,emails,7/13/2017 3:22:34 AM,Jane Tyler,1
Timothy Gibson,emails,7/14/2017 10:43:09 PM,Jane Tyler,1
Timothy Gibson,emails,7/15/2017 12:37:44 AM,Jane Tyler,1
Timothy Gibson,emails,7/18/2017 2:18:22 AM,Jane Tyler,1
Timothy Gibson,emails,7/19/2017 5:14:08 AM,Jane Tyler,1
Timothy Gibson,emails,7/24/2017 4:31:12 AM,Jane Tyler,1
Timothy Gibson,emails,7/31/2017 11:57:03 PM,Jane Tyler,1
Timothy Gibson,emails,08-05-2017 11:42,Jane Tyler,1
Timothy Gibson,emails,08-06-2017 14:20,Jane Tyler,1
Timothy Gibson,emails,08-07-2017 22:44,Jane Tyler,1
Timothy Gibson,emails,08-12-2017 07:04,Jane Tyler,1
Timothy Gibson,emails,8/20/2017 8:01:06 PM,Jane Tyler,1
Timothy Gibson,emails,8/22/2017 12:24:13 PM,Jane Tyler,1
Timothy Gibson,emails,8/26/2017 5:43:01 PM,Jane Tyler,1
Timothy Gibson,emails,8/28/2017 9:35:17 AM,Jane Tyler,1
Timothy Gibson,emails,8/30/2017 8:21:24 AM,Jane Tyler,1
Timothy Gibson,emails,09-04-2017 07:35,Jane Tyler,1
Timothy Gibson,emails,09-06-2017 05:42,Jane Tyler,1
Timothy Gibson,emails,9/21/2017 12:23:52 AM,Jane Tyler,1
Timothy Gibson,emails,9/24/2017 10:37:41 AM,Jane Tyler,1
Timothy Gibson,emails,9/26/2017 3:55:13 PM,Jane Tyler,1
Timothy Gibson,emails,9/28/2017 12:11:23 AM,Jane Tyler,1
Timothy Gibson,emails,10-08-2017 00:53,Jane Tyler,1
Timothy Gibson,emails,10-10-2017 22:16,Jane Tyler,1
Timothy Gibson,emails,10-12-2017 11:09,Jane Tyler,1
Timothy Gibson,emails,10/15/2017 12:32:56 AM,Jane Tyler,1
Timothy Gibson,emails,10/31/2017 1:16:20 PM,Jane Tyler,1
Timothy Gibson,emails,11-05-2017 16:31,Jane Tyler,1
Timothy Gibson,emails,11/15/2017 9:21:35 AM,Jane Tyler,1
Timothy Gibson,emails,11/16/2017 6:30:07 PM,Jane Tyler,1
Timothy Gibson,emails,11/23/2017 4:26:55 AM,Jane Tyler,1
Timothy Gibson,emails,11/26/2017 1:09:38 AM,Jane Tyler,1
Timothy Gibson,emails,12-09-2017 08:56,Jane Tyler,1
Timothy Gibson,emails,12-10-2017 03:30,Jane Tyler,1
Timothy Gibson,emails,12-10-2017 08:21,Jane Tyler,1
Timothy Gibson,emails,12-10-2017 16:09,Jane Tyler,1
Timothy Gibson,emails,12/14/2017 6:25:53 AM,Jane Tyler,1
Timothy Gibson,emails,12/15/2017 9:30:59 AM,Jane Tyler,1
Timothy Gibson,emails,12/26/2017 12:26:27 AM,Jane Tyler,1
Timothy Gibson,emails,1/21/2017 4:28:02 AM,Tobi Gatlin,1
Timothy Gibson,emails,09-11-2015 02:45,Meryl Pastuch,1
Glen Grant,emails,12/28/2015 4:38:53 PM,Martha Harris,1
Sara Ballard,emails,01-10-2017 23:38,Martha Harris,1
Meryl Pastuch,emails,12-07-2015 12:38,Sheilah Stachniw,1
Rosalia Larroque,emails,11-09-2015 00:38,Sheilah Stachniw,1
Julie Tierno,emails,6/26/2016 9:38:53 PM,Ferne Hards,1
Julie Tierno,emails,09-02-2017 22:38,Sherrell Biebel,1
Martha Harris,emails,11-12-2016 09:38,Patrick Lane,1
Martha Harris,emails,12/25/2015 2:38:53 PM,Glen Grant,1
Martha Harris,emails,8/24/2017 7:38:53 PM,Sara Ballard,1
Lizbeth Jindra,purchases,03-11-2017 05:11,Gail Feindt,1
Jane Tyler,purchases,06-04-2015 10:13,Gail Feindt,1
Jane Tyler,purchases,06-04-2015 18:42,Gail Feindt,1
Jane Tyler,purchases,06-04-2015 22:33,Gail Feindt,1
Jane Tyler,purchases,06-05-2015 00:43,Gail Feindt,1
Jane Tyler,purchases,06-05-2015 07:23,Gail Feindt,1
Jane Tyler,purchases,06-05-2015 11:31,Gail Feindt,1
Jane Tyler,purchases,06-05-2015 13:08,Gail Feindt,1
Jane Tyler,purchases,06-05-2015 17:37,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 00:38,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 01:55,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 04:47,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 05:08,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 06:17,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 06:25,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 07:46,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 09:59,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 14:03,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 15:56,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 16:12,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 17:59,Gail Feindt,1
Jane Tyler,purchases,06-06-2015 22:45,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 00:23,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 03:50,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 04:00,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 04:19,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 07:03,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 11:04,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 14:08,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 16:43,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 19:50,Gail Feindt,1
Jane Tyler,purchases,06-07-2015 23:19,Gail Feindt,1
Jane Tyler,purchases,06-08-2015 01:41,Gail Feindt,1
Jane Tyler,purchases,06-08-2015 06:30,Gail Feindt,1
Jane Tyler,purchases,06-08-2015 06:55,Gail Feindt,1
Jane Tyler,purchases,06-08-2015 08:24,Gail Feindt,1
Jane Tyler,purchases,06-08-2015 12:51,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 07:39,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 12:18,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 14:49,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 16:36,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 17:54,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 18:37,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 19:55,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 21:36,Gail Feindt,1
Jane Tyler,purchases,06-09-2015 22:19,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 03:20,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 11:48,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 13:37,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 14:21,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 15:18,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 16:02,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 19:02,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 19:10,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 20:09,Gail Feindt,1
Jane Tyler,purchases,06-10-2015 22:04,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 01:15,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 02:11,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 14:57,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 16:27,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 17:56,Gail Feindt,1
Jane Tyler,purchases,06-11-2015 23:00,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 01:04,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 02:08,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 03:26,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 04:28,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 04:56,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 08:05,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 11:06,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 17:47,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 17:56,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 18:13,Gail Feindt,1
Jane Tyler,purchases,06-12-2015 22:55,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 12:30:06 AM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 4:32:17 AM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 5:01:00 AM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 6:57:44 AM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 3:11:40 PM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 10:37:04 PM,Gail Feindt,1
Jane Tyler,purchases,6/13/2015 11:44:06 PM,Gail Feindt,1
